LanguageProficiencyCode|LanguageProficiencyCodeDescription|LanguageSkillCode|LanguageSkillCodeDescription|id
2|Basic Knowledge|EN|English|cv29155.xml
2|Basic Knowledge|ES|Spanish|cv15144.xml
2|Basic Knowledge|EN|English|cv15144.xml
||||cv30742.xml
6|Native|PT|Portuguese|cv1074.xml
3|Intermediate|EN|English|cv1074.xml
2|Basic Knowledge|EN|English|cv29477.xml
4|Advanced|EN|English|cv22119.xml
||PT|Portuguese|cv22119.xml
||||cv35361.xml
||||cv35287.xml
||||cv9243.xml
3|Intermediate|EN|English|cv25438.xml
||||cv36427.xml
4|Advanced|EN|English|cv736.xml
||CR|Cree|cv736.xml
||||cv18050.xml
||||cv2929.xml
||PT|Portuguese|cv8918.xml
||EN|English|cv9654.xml
||||cv9290.xml
||||cv30134.xml
6|Native|PT|Portuguese|cv29781.xml
2|Basic Knowledge|ES|Spanish|cv29781.xml
2|Basic Knowledge|EN|English|cv29781.xml
4|Advanced|EN|English|cv9490.xml
||||cv1531.xml
2|Basic Knowledge|EN|English|cv3833.xml
||||cv20605.xml
||||cv38091.xml
4|Advanced|EN|English|cv19559.xml
||||cv26114.xml
||||cv24601.xml
3|Intermediate|EN|English|cv11425.xml
||||cv3122.xml
||||cv34135.xml
3|Intermediate|EN|English|cv17498.xml
2|Basic Knowledge|EN|English|cv24199.xml
||||cv22355.xml
||||cv25842.xml
||||cv18039.xml
4|Advanced|EN|English|cv20766.xml
2|Basic Knowledge|EN|English|cv36453.xml
||||cv6611.xml
6|Native|PT|Portuguese|cv29130.xml
2|Basic Knowledge|EN|English|cv29130.xml
||||cv23062.xml
4|Advanced|EN|English|cv9741.xml
6|Native|PT|Portuguese|cv9741.xml
3|Intermediate|EN|English|cv18393.xml
3|Intermediate|EN|English|cv3310.xml
2|Basic Knowledge|EN|English|cv27858.xml
2|Basic Knowledge|ES|Spanish|cv27858.xml
||||cv27577.xml
||||cv38685.xml
||||cv18774.xml
3|Intermediate|EN|English|cv20828.xml
3|Intermediate|ES|Spanish|cv20828.xml
2|Basic Knowledge|EN|English|cv10983.xml
2|Basic Knowledge|ES|Spanish|cv10983.xml
||||cv25413.xml
4|Advanced|EN|English|cv20223.xml
2|Basic Knowledge|ES|Spanish|cv20223.xml
||EN|English|cv37234.xml
||EN|English|cv37234.xml
||||cv9502.xml
2|Basic Knowledge|EN|English|cv34691.xml
3|Intermediate|DE|German|cv34691.xml
||||cv1059.xml
4|Advanced|EN|English|cv12720.xml
3|Intermediate|ES|Spanish|cv12720.xml
||EN|English|cv15672.xml
4|Advanced|EN|English|cv37570.xml
||||cv37541.xml
||||cv26258.xml
||||cv33631.xml
||||cv37105.xml
||||cv22749.xml
||||cv22173.xml
||||cv21893.xml
||||cv3655.xml
||||cv12993.xml
||EN|English|cv33467.xml
3|Intermediate|EN|English|cv33431.xml
||||cv22066.xml
||||cv11871.xml
||||cv26427.xml
3|Intermediate|EN|English|cv33160.xml
||||cv11428.xml
3|Intermediate|EN|English|cv24122.xml
||||cv38402.xml
||||cv34544.xml
4|Advanced|EN|English|cv24419.xml
4|Advanced|ES|Spanish|cv7746.xml
4|Advanced|EN|English|cv7746.xml
2|Basic Knowledge|EN|English|cv7374.xml
||||cv9027.xml
||||cv30094.xml
2|Basic Knowledge|EN|English|cv9718.xml
2|Basic Knowledge|ES|Spanish|cv9718.xml
2|Basic Knowledge|ES|Spanish|cv20360.xml
2|Basic Knowledge|EN|English|cv15045.xml
||||cv36592.xml
3|Intermediate|EN|English|cv9328.xml
3|Intermediate|ES|Spanish|cv9328.xml
||EN|English|cv22033.xml
4|Advanced|ES|Spanish|cv10925.xml
||EN|English|cv10925.xml
||||cv26390.xml
||||cv23175.xml
||||cv26489.xml
4|Advanced|EN|English|cv18000.xml
3|Intermediate|EN|English|cv5147.xml
4|Advanced|EN|English|cv15381.xml
3|Intermediate|ES|Spanish|cv15381.xml
3|Intermediate|EN|English|cv15698.xml
3|Intermediate|EN|English|cv11873.xml
3|Intermediate|ES|Spanish|cv11873.xml
2|Basic Knowledge|DE|German|cv11873.xml
||||cv8434.xml
6|Native|PT|Portuguese|cv28997.xml
3|Intermediate|EN|English|cv28997.xml
2|Basic Knowledge|EN|English|cv9124.xml
||EN|English|cv5346.xml
||ES|Spanish|cv5346.xml
||||cv20355.xml
3|Intermediate|EN|English|cv14776.xml
||||cv33759.xml
||||cv38413.xml
||||cv9840.xml
||||cv12401.xml
||||cv38596.xml
||||cv12821.xml
||||cv9474.xml
||||cv11862.xml
||||cv18028.xml
||||cv1820.xml
||||cv10633.xml
4|Advanced|EN|English|cv17928.xml
||||cv6183.xml
3|Intermediate|EN|English|cv38854.xml
4|Advanced|EN|English|cv36855.xml
||||cv36227.xml
||||cv17611.xml
||||cv27278.xml
||||cv16045.xml
||||cv22751.xml
||||cv38577.xml
||||cv17330.xml
||||cv5821.xml
4|Advanced|EN|English|cv20577.xml
3|Intermediate|ES|Spanish|cv20577.xml
2|Basic Knowledge|FR|French|cv20577.xml
2|Basic Knowledge|EN|English|cv29903.xml
6|Native|PT|Portuguese|cv29903.xml
||||cv9886.xml
2|Basic Knowledge|EN|English|cv14896.xml
||||cv22560.xml
||||cv32826.xml
5|Near Native|EN|English|cv34957.xml
3|Intermediate|FR|French|cv34957.xml
||||cv34288.xml
||||cv3063.xml
||||cv14614.xml
3|Intermediate|ES|Spanish|cv10762.xml
3|Intermediate|EN|English|cv10762.xml
3|Intermediate|EN|English|cv25839.xml
||||cv11401.xml
||ES|Spanish|cv11884.xml
||EN|English|cv11884.xml
||EN|English|cv10917.xml
5|Near Native|EN|English|cv37167.xml
6|Native|PT|Portuguese|cv29066.xml
3|Intermediate|EN|English|cv29066.xml
||||cv33017.xml
4|Advanced|EN|English|cv8964.xml
||||cv37214.xml
||||cv20364.xml
||EN|English|cv18989.xml
2|Basic Knowledge|EN|English|cv13782.xml
6|Native|PT|Portuguese|cv28963.xml
||||cv9971.xml
4|Advanced|EN|English|cv1396.xml
5|Near Native|PT|Portuguese|cv1396.xml
4|Advanced|EN|English|cv15249.xml
2|Basic Knowledge|ES|Spanish|cv15249.xml
2|Basic Knowledge|IT|Italian|cv15249.xml
||EN|English|cv21982.xml
||FR|French|cv16212.xml
||EN|English|cv16212.xml
||PT|Portuguese|cv16212.xml
||||cv22453.xml
3|Intermediate|EN|English|cv34503.xml
2|Basic Knowledge|ES|Spanish|cv34503.xml
6|Native|PT|Portuguese|cv29297.xml
2|Basic Knowledge|EN|English|cv29297.xml
4|Advanced|EN|English|cv36819.xml
3|Intermediate|ES|Spanish|cv36819.xml
4|Advanced|EN|English|cv33424.xml
2|Basic Knowledge|ES|Spanish|cv33424.xml
3|Intermediate|EN|English|cv15661.xml
3|Intermediate|ES|Spanish|cv15661.xml
2|Basic Knowledge|EN|English|cv30039.xml
6|Native|PT|Portuguese|cv26421.xml
4|Advanced|EN|English|cv26421.xml
||||cv37731.xml
||||cv36595.xml
||||cv11433.xml
||||cv17311.xml
3|Intermediate|EN|English|cv32846.xml
||||cv7672.xml
||EN|English|cv12199.xml
4|Advanced|ES|Spanish|cv12199.xml
||FR|French|cv12199.xml
||||cv8721.xml
||EN|English|cv27367.xml
||ES|Spanish|cv27367.xml
||||cv10411.xml
||||cv20341.xml
3|Intermediate|EN|English|cv1319.xml
3|Intermediate|ES|Spanish|cv1319.xml
||||cv21950.xml
||||cv7433.xml
||||cv31485.xml
||EN|English|cv10354.xml
||||cv6031.xml
||||cv2229.xml
3|Intermediate|EN|English|cv17554.xml
||ES|Spanish|cv17554.xml
||||cv38527.xml
5|Near Native|EN|English|cv17366.xml
||||cv26144.xml
5|Near Native|EN|English|cv8302.xml
3|Intermediate|ES|Spanish|cv8302.xml
2|Basic Knowledge|TH|Thai|cv8302.xml
||||cv19130.xml
||||cv4242.xml
3|Intermediate|EN|English|cv14041.xml
3|Intermediate|ES|Spanish|cv14041.xml
3|Intermediate|EN|English|cv17245.xml
||EN|English|cv2435.xml
||ES|Spanish|cv2435.xml
4|Advanced|EN|English|cv6233.xml
4|Advanced|EN|English|cv27686.xml
||||cv25188.xml
2|Basic Knowledge|ES|Spanish|cv36942.xml
2|Basic Knowledge|EN|English|cv36942.xml
3|Intermediate|EN|English|cv34647.xml
||FR|French|cv33497.xml
2|Basic Knowledge|EN|English|cv33497.xml
||||cv34888.xml
3|Intermediate|EN|English|cv21143.xml
||||cv26444.xml
||EN|English|cv4800.xml
3|Intermediate|ES|Spanish|cv21221.xml
||IT|Italian|cv21221.xml
4|Advanced|EN|English|cv21221.xml
||||cv7873.xml
||EN|English|cv34197.xml
5|Near Native|ES|Spanish|cv34197.xml
||||cv15542.xml
4|Advanced|EN|English|cv4724.xml
2|Basic Knowledge|EN|English|cv20674.xml
||||cv30364.xml
3|Intermediate|ES|Spanish|cv10259.xml
3|Intermediate|EN|English|cv10259.xml
||||cv22432.xml
6|Native|PT|Portuguese|cv29410.xml
2|Basic Knowledge|EN|English|cv29410.xml
3|Intermediate|EN|English|cv7689.xml
3|Intermediate|ES|Spanish|cv7689.xml
||||cv31545.xml
||||cv22371.xml
||||cv31608.xml
||||cv25156.xml
||||cv38448.xml
3|Intermediate|EN|English|cv38072.xml
2|Basic Knowledge|PT|Portuguese|cv29662.xml
||||cv21590.xml
3|Intermediate|ES|Spanish|cv14469.xml
4|Advanced|EN|English|cv14469.xml
||||cv14535.xml
||||cv25868.xml
3|Intermediate|EN|English|cv33595.xml
||||cv30770.xml
||EN|English|cv12467.xml
2|Basic Knowledge|ES|Spanish|cv18529.xml
2|Basic Knowledge|EN|English|cv18529.xml
2|Basic Knowledge|EN|English|cv36153.xml
||ES|Spanish|cv36153.xml
3|Intermediate|EN|English|cv14572.xml
||||cv20380.xml
||EN|English|cv4978.xml
||FR|French|cv4978.xml
||||cv15798.xml
||||cv13857.xml
||||cv36996.xml
||||cv27527.xml
5|Near Native|EN|English|cv3023.xml
2|Basic Knowledge|DE|German|cv3023.xml
||||cv27143.xml
||||cv26149.xml
4|Advanced|EN|English|cv6532.xml
3|Intermediate|ES|Spanish|cv6532.xml
||||cv23054.xml
||||cv14170.xml
||||cv14931.xml
||||cv38162.xml
6|Native|PT|Portuguese|cv29486.xml
3|Intermediate|EN|English|cv29486.xml
||||cv16074.xml
2|Basic Knowledge|EN|English|cv20292.xml
2|Basic Knowledge|ES|Spanish|cv20292.xml
||||cv22483.xml
4|Advanced|EN|English|cv10861.xml
3|Intermediate|EN|English|cv4538.xml
4|Advanced|EN|English|cv37588.xml
3|Intermediate|EN|English|cv3025.xml
||||cv38499.xml
4|Advanced|ES|Spanish|cv2398.xml
4|Advanced|EN|English|cv2398.xml
||JA|japanese|cv2398.xml
||||cv21350.xml
||||cv3497.xml
||||cv27716.xml
||||cv37286.xml
6|Native|PT|Portuguese|cv29004.xml
3|Intermediate|EN|English|cv29004.xml
||||cv22925.xml
||||cv4300.xml
5|Near Native|EN|English|cv19896.xml
||||cv37566.xml
3|Intermediate|EN|English|cv1839.xml
||ES|Spanish|cv1839.xml
||||cv20765.xml
||||cv2840.xml
3|Intermediate|EN|English|cv36551.xml
||||cv25752.xml
||ES|Spanish|cv2380.xml
||EN|English|cv2380.xml
||||cv21408.xml
4|Advanced|EN|English|cv5089.xml
3|Intermediate|EN|English|cv3917.xml
2|Basic Knowledge|IT|Italian|cv3917.xml
||||cv15386.xml
6|Native|PT|Portuguese|cv29176.xml
2|Basic Knowledge|EN|English|cv6935.xml
||||cv31232.xml
3|Intermediate|EN|English|cv29285.xml
6|Native|PT|Portuguese|cv29285.xml
2|Basic Knowledge|ES|Spanish|cv29285.xml
2|Basic Knowledge|EN|English|cv33744.xml
3|Intermediate|ET|Estonian|cv21053.xml
||||cv17278.xml
||||cv5120.xml
3|Intermediate|EN|English|cv33793.xml
3|Intermediate|EN|English|cv19474.xml
3|Intermediate|EN|English|cv9142.xml
||||cv21399.xml
||||cv6761.xml
4|Advanced|EN|English|cv39026.xml
3|Intermediate|FR|French|cv39026.xml
||||cv941.xml
3|Intermediate|EN|English|cv3076.xml
||EN|English|cv15438.xml
||||cv5176.xml
||ES|Spanish|cv13095.xml
||EN|English|cv13095.xml
||||cv7077.xml
3|Intermediate|PT|Portuguese|cv5187.xml
3|Intermediate|JA|japanese|cv5187.xml
3|Intermediate|EN|English|cv5187.xml
||IT|Italian|cv5187.xml
||ES|Spanish|cv5187.xml
||ES|Spanish|cv5187.xml
||||cv21304.xml
||||cv1055.xml
3|Intermediate|EN|English|cv37835.xml
3|Intermediate|ES|Spanish|cv37835.xml
||||cv17628.xml
4|Advanced|EN|English|cv15547.xml
3|Intermediate|ES|Spanish|cv15547.xml
||||cv4362.xml
||||cv21452.xml
||||cv33399.xml
||||cv6410.xml
||||cv13804.xml
||||cv307.xml
4|Advanced|EN|English|cv35190.xml
3|Intermediate|EN|English|cv32971.xml
4|Advanced|EN|English|cv15194.xml
||||cv9021.xml
4|Advanced|EN|English|cv32892.xml
3|Intermediate|EN|English|cv11537.xml
2|Basic Knowledge|FR|French|cv11537.xml
||||cv14272.xml
||||cv22671.xml
||||cv23571.xml
5|Near Native|PT|Portuguese|cv684.xml
4|Advanced|EN|English|cv684.xml
2|Basic Knowledge|EN|English|cv29533.xml
6|Native|PT|Portuguese|cv29533.xml
||||cv3541.xml
||||cv22889.xml
3|Intermediate|EN|English|cv6959.xml
||EN|English|cv16185.xml
||||cv31039.xml
||EN|English|cv15595.xml
4|Advanced|ES|Spanish|cv15595.xml
||EN|English|cv22041.xml
||||cv21261.xml
||||cv12145.xml
3|Intermediate|EN|English|cv9626.xml
3|Intermediate|EN|English|cv26285.xml
||||cv38187.xml
||||cv38006.xml
||||cv23483.xml
||||cv7360.xml
||||cv22547.xml
||||cv31438.xml
||||cv14762.xml
6|Native|PT|Portuguese|cv29090.xml
3|Intermediate|EN|English|cv29090.xml
||||cv9859.xml
2|Basic Knowledge|FR|French|cv20067.xml
2|Basic Knowledge|EN|English|cv20067.xml
6|Native|PT|Portuguese|cv29789.xml
2|Basic Knowledge|EN|English|cv29789.xml
3|Intermediate|ES|Spanish|cv29789.xml
||||cv1040.xml
3|Intermediate|EN|English|cv32674.xml
||||cv20994.xml
||||cv4378.xml
6|Native|PT|Portuguese|cv29797.xml
||||cv38491.xml
4|Advanced|EN|English|cv33072.xml
||||cv26226.xml
||||cv30088.xml
||||cv22080.xml
||||cv9449.xml
||||cv15656.xml
5|Near Native|EN|English|cv16058.xml
||||cv38598.xml
||||cv1957.xml
||||cv15432.xml
||||cv21835.xml
||||cv19063.xml
||||cv34958.xml
||||cv5644.xml
||||cv2017.xml
5|Near Native|ES|Spanish|cv6186.xml
3|Intermediate|EN|English|cv6186.xml
||||cv17258.xml
||||cv25687.xml
||||cv22921.xml
||EN|English|cv1541.xml
||ES|Spanish|cv24321.xml
||||cv24282.xml
||||cv532.xml
||EN|English|cv26788.xml
||ES|Spanish|cv26788.xml
6|Native|PT|Portuguese|cv29241.xml
||||cv14860.xml
3|Intermediate|EN|English|cv12815.xml
||||cv8004.xml
4|Advanced|EN|English|cv12756.xml
3|Intermediate|ES|Spanish|cv12756.xml
||||cv14555.xml
||EN|English|cv32658.xml
||||cv24203.xml
3|Intermediate|EN|English|cv3628.xml
||||cv14562.xml
||||cv15802.xml
||||cv32751.xml
2|Basic Knowledge|EN|English|cv4778.xml
||EN|English|cv34889.xml
||PT|Portuguese|cv34889.xml
||||cv181.xml
||||cv25553.xml
||||cv2466.xml
||||cv31345.xml
||||cv33672.xml
||ES|Spanish|cv7039.xml
||EN|English|cv7039.xml
||||cv18784.xml
||||cv36505.xml
||||cv26961.xml
||||cv14468.xml
||||cv23153.xml
4|Advanced|EN|English|cv13082.xml
5|Near Native|FR|French|cv13082.xml
||ES|Spanish|cv13082.xml
||JA|japanese|cv13082.xml
||EN|English|cv20316.xml
||ES|Spanish|cv20316.xml
||||cv13788.xml
||ES|Spanish|cv12869.xml
||EN|English|cv12869.xml
3|Intermediate|EN|English|cv27621.xml
2|Basic Knowledge|EN|English|cv11286.xml
2|Basic Knowledge|ES|Spanish|cv11286.xml
||EN|English|cv4167.xml
3|Intermediate|EN|English|cv3954.xml
||||cv3927.xml
||||cv32937.xml
||EN|English|cv36910.xml
4|Advanced|EN|English|cv12649.xml
3|Intermediate|EN|English|cv17448.xml
||||cv23026.xml
5|Near Native|EN|English|cv3573.xml
3|Intermediate|ES|Spanish|cv3573.xml
3|Intermediate|PT|Portuguese|cv3573.xml
||||cv21758.xml
4|Advanced|PT|Portuguese|cv19407.xml
3|Intermediate|EN|English|cv19407.xml
2|Basic Knowledge|ES|Spanish|cv19407.xml
||||cv21930.xml
3|Intermediate|EN|English|cv33981.xml
||||cv87.xml
||||cv27757.xml
||||cv23155.xml
4|Advanced|EN|English|cv33956.xml
||||cv21552.xml
3|Intermediate|EN|English|cv6063.xml
||EN|English|cv12672.xml
||ES|Spanish|cv12672.xml
5|Near Native|PT|Portuguese|cv12672.xml
||||cv15728.xml
||||cv17337.xml
4|Advanced|EN|English|cv37378.xml
||EN|English|cv14712.xml
||||cv22008.xml
||||cv8613.xml
||||cv23969.xml
4|Advanced|EN|English|cv7205.xml
2|Basic Knowledge|ES|Spanish|cv7205.xml
||ES|Spanish|cv1889.xml
||EN|English|cv1889.xml
||||cv3385.xml
||||cv6049.xml
4|Advanced|EN|English|cv8546.xml
||EN|English|cv13957.xml
4|Advanced|EN|English|cv34267.xml
2|Basic Knowledge|ES|Spanish|cv34267.xml
||||cv21301.xml
||||cv9303.xml
||||cv11990.xml
||EN|English|cv34004.xml
||||cv9440.xml
5|Near Native|EN|English|cv12680.xml
||EN|English|cv15431.xml
||EN|English|cv5412.xml
||ES|Spanish|cv5412.xml
||||cv2375.xml
||||cv1789.xml
2|Basic Knowledge|EN|English|cv13080.xml
||||cv3760.xml
||EN|English|cv33907.xml
6|Native|PT|Portuguese|cv36466.xml
4|Advanced|EN|English|cv36466.xml
4|Advanced|ES|Spanish|cv36466.xml
6|Native|PT|Portuguese|cv29038.xml
4|Advanced|EN|English|cv29038.xml
||||cv22472.xml
4|Advanced|EN|English|cv15583.xml
||ES|Spanish|cv15583.xml
||||cv30808.xml
||||cv23094.xml
5|Near Native|EN|English|cv4873.xml
3|Intermediate|ES|Spanish|cv4873.xml
||||cv12557.xml
||||cv38639.xml
||||cv7412.xml
||||cv34767.xml
3|Intermediate|EN|English|cv36634.xml
3|Intermediate|EN|English|cv4045.xml
4|Advanced|EN|English|cv15607.xml
||||cv8586.xml
||||cv8859.xml
3|Intermediate|EN|English|cv26339.xml
4|Advanced|EN|English|cv34849.xml
2|Basic Knowledge|ES|Spanish|cv34849.xml
||||cv34265.xml
4|Advanced|EN|English|cv8411.xml
2|Basic Knowledge|ES|Spanish|cv8411.xml
3|Intermediate|EN|English|cv2090.xml
||ES|Spanish|cv2090.xml
||||cv95.xml
||||cv33021.xml
||||cv14463.xml
3|Intermediate|EN|English|cv4565.xml
||EN|English|cv2296.xml
2|Basic Knowledge|EN|English|cv33045.xml
||FR|French|cv33045.xml
3|Intermediate|EN|English|cv17519.xml
||ES|Spanish|cv17519.xml
3|Intermediate|EN|English|cv6452.xml
||||cv6560.xml
||||cv32655.xml
5|Near Native|PT|Portuguese|cv27488.xml
||EN|English|cv27488.xml
||||cv3224.xml
2|Basic Knowledge|EN|English|cv34671.xml
3|Intermediate|EN|English|cv15533.xml
||||cv39379.xml
||||cv21002.xml
4|Advanced|EN|English|cv15585.xml
6|Native|PT|Portuguese|cv29956.xml
2|Basic Knowledge|ES|Spanish|cv29956.xml
3|Intermediate|EN|English|cv29956.xml
6|Native|PT|Portuguese|cv8720.xml
3|Intermediate|EN|English|cv8720.xml
5|Near Native|EN|English|cv37744.xml
6|Native|PT|Portuguese|cv28929.xml
3|Intermediate|ES|Spanish|cv28929.xml
3|Intermediate|EN|English|cv28929.xml
||||cv10940.xml
||||cv27579.xml
||||cv26492.xml
2|Basic Knowledge|ES|Spanish|cv29267.xml
6|Native|PT|Portuguese|cv29267.xml
2|Basic Knowledge|EN|English|cv29267.xml
||||cv34680.xml
||||cv15868.xml
||||cv25565.xml
4|Advanced|PT|Portuguese|cv29000.xml
2|Basic Knowledge|EN|English|cv29000.xml
2|Basic Knowledge|ES|Spanish|cv29000.xml
||EN|English|cv15570.xml
4|Advanced|EN|English|cv4276.xml
||||cv26902.xml
3|Intermediate|EN|English|cv14467.xml
||EN|English|cv27710.xml
||||cv6212.xml
||EN|English|cv16019.xml
||EN|English|cv16019.xml
3|Intermediate|EN|English|cv14841.xml
2|Basic Knowledge|ES|Spanish|cv14841.xml
||||cv15909.xml
||EN|English|cv14173.xml
||||cv11339.xml
||EN|English|cv7248.xml
||||cv25771.xml
||||cv1794.xml
||EN|English|cv3550.xml
||EN|English|cv5487.xml
||||cv34807.xml
||||cv23071.xml
||||cv21424.xml
||||cv20636.xml
4|Advanced|EN|English|cv9289.xml
4|Advanced|ES|Spanish|cv9289.xml
3|Intermediate|EN|English|cv3170.xml
3|Intermediate|ES|Spanish|cv3170.xml
3|Intermediate|EN|English|cv17535.xml
3|Intermediate|EN|English|cv8237.xml
3|Intermediate|EN|English|cv2124.xml
||||cv26257.xml
||||cv1594.xml
||||cv38073.xml
3|Intermediate|EN|English|cv26744.xml
2|Basic Knowledge|ES|Spanish|cv26744.xml
||DE|German|cv33738.xml
||ES|Spanish|cv33738.xml
3|Intermediate|FR|French|cv33738.xml
||EN|English|cv33738.xml
||||cv34806.xml
||||cv14668.xml
||||cv26381.xml
||||cv19803.xml
||||cv20943.xml
4|Advanced|EN|English|cv36350.xml
||||cv23182.xml
||EN|English|cv15629.xml
||||cv5856.xml
4|Advanced|EN|English|cv2964.xml
2|Basic Knowledge|DE|German|cv2964.xml
||EN|English|cv20747.xml
||EN|English|cv11359.xml
2|Basic Knowledge|ES|Spanish|cv29873.xml
4|Advanced|EN|English|cv29873.xml
6|Native|PT|Portuguese|cv29873.xml
||EN|English|cv12587.xml
||ES|Spanish|cv12587.xml
||||cv22195.xml
3|Intermediate|EN|English|cv14540.xml
2|Basic Knowledge|ES|Spanish|cv14540.xml
||||cv24035.xml
||||cv30813.xml
||||cv25790.xml
||||cv5470.xml
||||cv27315.xml
||||cv21092.xml
4|Advanced|EN|English|cv27106.xml
||ES|Spanish|cv27106.xml
||||cv15472.xml
3|Intermediate|EN|English|cv5288.xml
3|Intermediate|EN|English|cv541.xml
||||cv38248.xml
3|Intermediate|EN|English|cv14386.xml
||||cv30116.xml
3|Intermediate|EN|English|cv19592.xml
||||cv11985.xml
4|Advanced|EN|English|cv4050.xml
||||cv24121.xml
3|Intermediate|EN|English|cv4591.xml
2|Basic Knowledge|ES|Spanish|cv4591.xml
4|Advanced|PT|Portuguese|cv4591.xml
3|Intermediate|EN|English|cv10335.xml
5|Near Native|ES|Spanish|cv10335.xml
||||cv12703.xml
||||cv12561.xml
||PT|Portuguese|cv479.xml
||EN|English|cv479.xml
||ES|Spanish|cv479.xml
||||cv4487.xml
||EN|English|cv37465.xml
6|Native|PT|Portuguese|cv29745.xml
2|Basic Knowledge|EN|English|cv29745.xml
||||cv11259.xml
||||cv13728.xml
3|Intermediate|EN|English|cv15716.xml
||ES|Spanish|cv15716.xml
||||cv22905.xml
||||cv34530.xml
||||cv30290.xml
4|Advanced|EN|English|cv24244.xml
||||cv14089.xml
5|Near Native|EN|English|cv11978.xml
2|Basic Knowledge|ES|Spanish|cv11978.xml
5|Near Native|EN|English|cv7533.xml
5|Near Native|EN|English|cv20320.xml
||||cv33032.xml
||||cv38695.xml
5|Near Native|PT|Portuguese|cv48.xml
3|Intermediate|EN|English|cv48.xml
3|Intermediate|ES|Spanish|cv48.xml
3|Intermediate|EN|English|cv27404.xml
||||cv21433.xml
||||cv6097.xml
||EN|English|cv12746.xml
||ES|Spanish|cv12746.xml
||||cv21828.xml
||||cv30771.xml
||||cv9283.xml
3|Intermediate|EN|English|cv16000.xml
||||cv27570.xml
||||cv22383.xml
6|Native|PT|Portuguese|cv28981.xml
||EN|English|cv2084.xml
3|Intermediate|EN|English|cv29779.xml
6|Native|PT|Portuguese|cv29779.xml
3|Intermediate|ES|Spanish|cv29779.xml
||||cv13055.xml
5|Near Native|EN|English|cv12931.xml
||||cv27518.xml
||||cv30616.xml
6|Native|PT|Portuguese|cv29449.xml
2|Basic Knowledge|EN|English|cv36716.xml
5|Near Native|EN|English|cv34300.xml
4|Advanced|ES|Spanish|cv9428.xml
||EN|English|cv9428.xml
||||cv34464.xml
3|Intermediate|EN|English|cv37675.xml
3|Intermediate|EN|English|cv11652.xml
5|Near Native|FR|French|cv11652.xml
5|Near Native|PT|Portuguese|cv11652.xml
2|Basic Knowledge|EN|English|cv9756.xml
||||cv3923.xml
3|Intermediate|EN|English|cv3923.xml
6|Native|PT|Portuguese|cv29669.xml
6|Native|PT|Portuguese|cv29665.xml
3|Intermediate|EN|English|cv29665.xml
||||cv22880.xml
4|Advanced|EN|English|cv17458.xml
||||cv37466.xml
||EN|English|cv33852.xml
||ES|Spanish|cv33852.xml
2|Basic Knowledge|FR|French|cv33852.xml
3|Intermediate|EN|English|cv11431.xml
5|Near Native|EN|English|cv26321.xml
4|Advanced|ES|Spanish|cv26321.xml
3|Intermediate|ES|Spanish|cv29836.xml
2|Basic Knowledge|EN|English|cv29836.xml
6|Native|PT|Portuguese|cv29836.xml
||EN|English|cv37175.xml
3|Intermediate|PL|Polish|cv36218.xml
3|Intermediate|EN|English|cv36218.xml
||||cv21661.xml
||||cv5255.xml
||||cv11614.xml
3|Intermediate|EN|English|cv17331.xml
3|Intermediate|EN|English|cv12004.xml
4|Advanced|EN|English|cv13101.xml
||TH|Thai|cv13101.xml
||||cv19791.xml
||||cv33620.xml
3|Intermediate|EN|English|cv27273.xml
||||cv39018.xml
||||cv1127.xml
||||cv38216.xml
||||cv22911.xml
3|Intermediate|EN|English|cv32690.xml
2|Basic Knowledge|EN|English|cv10408.xml
||||cv24319.xml
||EN|English|cv37260.xml
||||cv20137.xml
||EN|English|cv9712.xml
||||cv36232.xml
||||cv6464.xml
||||cv25271.xml
||||cv15188.xml
||||cv6671.xml
||||cv3237.xml
||||cv1393.xml
||||cv22422.xml
3|Intermediate|EN|English|cv2397.xml
3|Intermediate|EN|English|cv12067.xml
||||cv33551.xml
2|Basic Knowledge|EN|English|cv33488.xml
||||cv32981.xml
||EN|English|cv15829.xml
||ES|Spanish|cv15829.xml
||||cv27196.xml
||||cv30786.xml
3|Intermediate|EN|English|cv29336.xml
6|Native|PT|Portuguese|cv29336.xml
3|Intermediate|ES|Spanish|cv29336.xml
||||cv21514.xml
||EN|English|cv20819.xml
5|Near Native|EN|English|cv15989.xml
