id,schoolorinstitution_degree_comments,schoolorinstitution_degree_datesofattendance_enddate_anydate,schoolorinstitution_degree_datesofattendance_enddate_stringdate,schoolorinstitution_degree_datesofattendance_enddate_year,schoolorinstitution_degree_datesofattendance_enddate_yearmonth,schoolorinstitution_degree_datesofattendance_startdate_anydate,schoolorinstitution_degree_datesofattendance_startdate_year,schoolorinstitution_degree_datesofattendance_startdate_yearmonth,schoolorinstitution_degree_degreedate_anydate,schoolorinstitution_degree_degreedate_year,schoolorinstitution_degree_degreedate_yearmonth,schoolorinstitution_degree_degreemajor_name,schoolorinstitution_degree_degreemeasure_educationalmeasure_measuresystem,schoolorinstitution_degree_degreemeasure_educationalmeasure_measurevalue_stringvalue,schoolorinstitution_degree_degreeminor_name,schoolorinstitution_degree_degreename,schoolorinstitution_degree_userarea_degreeuserarea_graduated,schoolorinstitution_degree_userarea_degreeuserarea_id,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreename,schoolorinstitution_degree_userarea_degreeuserarea_normalizeddegreetype,schoolorinstitution_postaladdress_countrycode,schoolorinstitution_postaladdress_municipality,schoolorinstitution_postaladdress_region,schoolorinstitution_school_schoolname
cv43809.xml,1995 - 1997 colegio aplicacao de osasco osasco - sp * cursei do 1o ao 3o ano do segundo grau tecnico. area de processamento de dados.,,,1997,,,1995,,,1997,,,,,,,,deg-2,,,br,osasco,sp,colegio aplicacao de osasco
cv41773.xml,graduado em analise e desenvolvimento de sistemas  concluido em 2016. instituicao: faculdade vale do salgado - fvs,,,2016,,notknown,,,,2016,,,,,,,true,deg-1,,,,,,faculdade vale do salgado - fvs
cv44595.xml,psicologia - uniceub - matutino cursos e habilidades curso de ingles - wizard (2/2015-2/2016) conhecimentos de microsoft office ; internet explorer ; nocoes de espanhol selecao  recrutamentos desenvolvimento de pessoas - bcf,,,,2016-02,,,2015-02,,,2016-02,psicologia,,,,,,deg-2,,,,,,uniceub
cv44595.xml,ensino medio completo - nossa senhora de fatima psicologia - udf,,,,,,,,,,,nossa senhora de fatima,,,psicologia,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,,,,udf
cv45239.xml,pos graduacao em gestao de pessoas - (makenzie)  administracao - universidade paulista unip,,,,,,,,,,,makenzie,,,,pos graduacao em gestao de pessoas,,deg-1,bachelors,bachelors,,,,universidade paulista unip
cv45193.xml,ensino superior em gestao de recursos humanos - (conclusao 01/2019).,,,,2019-01,notknown,,,,,,gestao de recursos humanos,,,,ensino superior,false,deg-1,ensino superior,some college,,,,
cv42351.xml, tecnologia em gestao de rh (faculdade fortium taguatinga)  cursando   curso de administracao de empresas. cursos24horas  conclusao em 2018,,,2018,,notknown,,,,,,tecnologia,,,,,false,deg-1,,,,,,faculdade fortium taguatinga
cv44079.xml,pos-graduacao - gestao de negocios | previsao de formatura agosto de 2018 ibmec - faculdade de economia e financas,,,,2018-08,notknown,,,,,,gestao de negocios,,,economia,pos-graduacao,false,deg-1,masters,masters,,,,ibmec - faculdade de economia e financas
cv44079.xml,graduacao em engenharia de controle e automacao/mecatronica | concluida em 04/2013 unb - universidade de brasilia,,,,2013-04,notknown,,,,,2013-04,engenharia de controle e automacao,,,,graduacao em engenharia de controle e automacao,true,deg-2,bachelors,bachelors,,,,unb - universidade de brasilia
cv45099.xml,ensino medio completo centro de ensino medio do nucleo bandeirante (cemnb),,,,,,,,,,,,,,,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,,,,centro de ensino medio do nucleo bandeirante
cv45099.xml,ensino superior cursando 8o semestre (noturno) curso: sistemas de informacao faculdade unip,,,,,,,,,,,,,,,ensino superior,false,deg-2,ensino superior,some college,,,,faculdade unip
cv45816.xml,superior completo curso: superior  de formacao especifica   em analise de sistemas universidade: uniceub brasilia   df  superior incompleto curso: direito 7o semestre,,,,,,,,,,,direito,,,,df,false,deg-1,doctorate,doctorate,br,brasilia,df,uniceub brasilia
cv45816.xml,universidade: unidf / unip,,,,,,,,,,,,,,,,,deg-2,,,,,,unip
cv45478.xml,(julho/2014 a agosto/2016)      redes de computadores faculdade estacio de sa (agosto/2017 a dezembro/2019,,,,2016-08,,,2014-07,,,,,,,,,false,deg-2,,,,,,computadores- faculdade estacio de sa
cv45478.xml, ensino medio - completo (2009)   tecnico em informatica - escola tecnica de brasilia (etb),,,2009,,notknown,,,,2009,,,,,,ensino medio,true,deg-1,ensino medio,high school or equivalent,,,,informatica - escola tecnica de brasilia
cv42832.xml,2015  2017      anhanguera educacional  fizo  superior tec. analise e desenvolvimento de   sistemas (concluido).  cursos e treinamentos 2018   2018   totvs  gestao empresarial com erp  brasilmaisti   introducao a linguagem de programacao php  tim tec.   tecnicas de gestao empresarial com erp   php e mysql,,,2017,,,2015,,,2017,,gestao empresarial,,,,,true,deg-1,,,,,,fizo
cv44541.xml,"""engenharia da computacao"" - ""universidade braz cubas"" - concluido ""tecnico em processamento de dados"" - ""e.e.p.s.g. ""dr. deodato wertheimer"" - concluido",,,,,,,,,,,engenharia da computacao,,,,,true,deg-1,,,,,,universidade braz cubas
cv44541.xml,"""licenciatura em engenharia"" - ""fatec zona leste"" - concluido",,,,,,,,,,,engenharia,,,,,true,deg-2,,,,,,fatec zona leste
cv44541.xml,"""administracao de empresas"" - ""universidade braz cubas"" - 5. semestre (incompleto)",,,,,,,,,,,administracao de empresas,,,,,false,deg-3,,,,,,universidade braz cubas
cv44917.xml,pos graduacao em design estrategico   ied istituto europeo di design - 10/2018,,,,2018-10,notknown,,,,,,design estrategico,,,,pos graduacao em design estrategico,false,deg-1,bachelors,bachelors,,,,ied istituto europeo di design
cv44917.xml,- neurociencia e psicologia aplicada   mackenzie - 08/2016 (trancado),,,,2016-08,notknown,,,,,2016-08,neurociencia e psicologia aplicada,,,,,,deg-2,,,,,,mackenzie
cv44917.xml,- mba em rh como consultor interno   b.i international - 12/2013,,,,2013-12,notknown,,,,,2013-12,rh como consultor,,,,mba,,deg-3,mba,mba,,,,
cv44917.xml,- graduacao em administracao de empresas   universidade cruzeiro do sul - 12/2011,,,,2011-12,notknown,,,,,2011-12,administracao de empresas,,,,graduacao em administracao de empresas,,deg-4,bachelors,bachelors,,,,universidade cruzeiro do sul
cv44055.xml,- pontificia universidade catolica do parana  -  ciencia da computacao   marco de 2018,,,,2018-03,notknown,,,,,2018-03,ciencia da computacao,,,,,,deg-2,,,,,,pontificia universidade catolica do parana
cv44055.xml,victoria university of wellington  nova zelandia  exec: gerenciamento de projetos - fundacao getulio vargas  especializacao em gerenciamento de projetos,,,,,,,,,,,,,,,,,deg-1,,,,,,victoria university of wellington
cv44298.xml,graduado em administracao. uniceub  conclusao em 2013.,,,2013,,notknown,,,,2013,,graduado,,,,,,deg-1,,,,,,uniceub
cv42359.xml, ensino fundamental e medio completo 2015   ensino superior cursando - unip - psicologia 5semestre (matutino)   curso de psicologia clinica-educa  qualidades pessoais  disciplinada  responsavel  prestativa  etica  comunicativa  flexivel  determinada  interativa  entre outros.,,,2015,,notknown,,,,,,fundamental e medio,,,psicologia,ensino fundamental,false,deg-1,ensino fundamental,lessthanhighschool,,,,unip
cv45942.xml,ensino superior faculdades integradas promove- unicesp tecnologia em seguranca da informacao. concluido em 06/2013.,,,,2013-06,notknown,,,,,2013-06,,,,,ensino superior,true,deg-1,ensino superior,some college,,,,faculdades integradas promove- unicesp
cv45480.xml,graduada em administracao de empresas                    faculdade projecao                     tecnico em secretariado                    centro de ensino medio 10 de ceilandia,,,,,,,,,,,administracao de empresas,,,,ensino medio,,deg-1,ensino medio,high school or equivalent,,,,faculdade projecao
cv44918.xml,6 semestre / ciencias da computacao - noturno - cursando - conclusao em 2019 instituto de ensino superior de brasilia - iesb,,,2019,,notknown,,,,,,ciencias da computacao,,,,ensino superior,false,deg-2,ensino superior,some college,,,,iesb
cv44918.xml,tecnico em redes de computadores - 1000 horas - concluido em 10/2015 instituto de ensino superior de brasilia - iesb,,,,2015-10,notknown,,,,,2015-10,,,,,ensino superior,true,deg-1,ensino superior,some college,,,,iesb
cv44025.xml,mestrado em computacao - concluido em 07/2017 universidade de brasilia unb,,,,2017-07,notknown,,,,,2017-07,computacao,,,,mestrado em computacao,true,deg-3,mestrado em computacao,masters,,,,universidade de brasilia unb
cv44025.xml,administracao - concluido em 12/2009 universidade de brasilia unb,,,,2009-12,notknown,,,,,2009-12,administracao,,,,,true,deg-2,,,,,,universidade de brasilia unb
cv44025.xml,ciencia da computacao - concluido em 12/2004 universidade de brasilia unb,,,,2004-12,notknown,,,,,2004-12,ciencia da computacao,,,,,true,deg-1,,,,,,universidade de brasilia unb
cv44224.xml,.   centro universitario unifieo graduacao ciencia da computacao - superior completo - 2006,,,2006,,notknown,,,,2006,,ciencia da computacao,,,,graduacao,true,deg-2,bachelors,bachelors,,,,centro universitario unifieo
cv44224.xml,.   fia - pos-graduacao - gestao de negocios e projetos - cursando,,,,,,,,,,,gestao de negocios e projetos,,,,pos-graduacao,false,deg-1,masters,masters,,,,fia
cv42510.xml,avm faculdade integrada - seguranca contra incendio e panico (concluido em 2016),,,2016,,notknown,,,,2016,,,,,,,true,deg-1,,,,,,avm faculdade integrada
cv45272.xml, administracao e negocios na uninove - universidade nove de julho - 05/2018 -   cursando,,,,2018-05,notknown,,,,,,administracao e negocios,,,,,false,deg-1,,,,,,uninove - universidade nove de julho
cv45272.xml, gestao em recursos humanos na unicid -  universidade cidade de sao paulo - concluido em 06/2015,,,,2015-06,notknown,,,,,2015-06,gestao,,,,,true,deg-2,,,br,sao paulo,,unicid
cv41601.xml,superior incompleto  cursos php com my aql+oo/java - eibneti escola de informatica e tecnologia.,,,,,,,,,,,,,,,,false,deg-1,,some high school or equivalent,,,,eibneti escola de informatica e tecnologia
cv41601.xml,redes - escola tecnica de brasilia (etb). informatica - micro system informatica.,,,,,,,,,,,,,,,,,deg-2,,high school or equivalent,,,,escola tecnica de brasilia
cv41601.xml,tecnicas de vendas e qualidade no atendimento - instituto fecomercio.,,,,,,,,,,,,,,,,,deg-3,,,,,,instituto fecomercio
cv41601.xml,ingles / espanhol - basicos - instituto de linguas de brasilia. faturamento medico e hospitalar - soma faturamentos cursos e treinamentos.,,,,,,,,,,,medico e hospitalar,,,,,,deg-4,,,,,,instituto de linguas de brasilia
cv42173.xml,graduacao - em curso psicologia - 8o semestre udf - centro universitario do distrito federal,,current,,,notknown,,,,,,psicologia,,,,graduacao,false,deg-1,bachelors,bachelors,,,,udf - centro universitario do distrito federal
cv42950.xml,  em  formacao  pelo  uniceub  em  mba - gestao  de  pessoas  e  coaching  com  conclusao  prevista para 2o/2019,,,2019,,notknown,,,,,,gestao,,,,mba,false,deg-2,mba,mba,,,,uniceub
cv42950.xml,  graduada em psicologia 1o/2016 - centro universitario de brasilia/uniceub,,,2016,,notknown,,,,2016,,psicologia,,,,,,deg-1,,,,,,centro universitario de brasilia/uniceub
cv43088.xml,universidade nove de julho 2014 - 2018 (termino estimado) bacharelado em psicologia - 9o semestre.,,,2018,,,,2014-07,,,,psicologia,,,,bacharelado em psicologia,false,deg-1,bachelors,bachelors,,,,universidade nove de julho
cv42893.xml,graduacao em psicologia - centro universitario iesb previsao de termino: jun/2019,,,,2019-06,notknown,,,,,,psicologia,,,,graduacao em psicologia,false,deg-1,bachelors,bachelors,,,,centro universitario iesb
cv42995.xml,escolaridade formacao superior (cursando) graduacao analise e desenvolvimento de sistemas  faculdade maua - go. (junho de 2019) - cursando,,,,2019-06,notknown,,,,,,analise e desenvolvimento de sistemas,,,,graduacao,false,deg-1,bachelors,bachelors,br,maua,go,faculdade maua
cv44075.xml, palestra sobre gerenciamento de projetos utilizando metodologia pmi  unb  brasilia   viagens internacionais  orlando  fl 2001   partner conference (apresentacao de resultados e plano de metas)  new orleans  lou 2002  partner conference (apresentacao de resultados e plano de metas),,,2002,,notknown,,,,2002,,,,,,,,deg-7,,,br,brasilia,,unb
cv44075.xml, quality total method     - fundacao vanzolini  b.i implementation (e.piphany solution)   - epiphany  gestao de conflitos     - basso s  gerenciamento por diretrizes    - basso s  gerenciamento de projetos (preparatorio para cert. pmp) - pmi-sp/usp  gerenciamento de recursos                                          - fundacao vanzolini,,,,,,,,,,,,,,,pmp,,deg-1,pmp,certification,,,,fundacao vanzolini
cv44075.xml, mba em gerencia de projetos (em andamento) - unieuro  atividades complementares,,,,,,,,,,,andamento,,,,mba,,deg-2,mba,mba,,,,unieuro
cv44075.xml, palestra sobre gestao por resultado - curso de pos graduacao (eng. software) da upis - brasilia.  palestra sobre gerenciamento de projetos utilizando metodologia pmi - caixa economica federal - brasilia,,,,,,,,,,,eng. software,,,,pos graduacao,,deg-3,bachelors,bachelors,br,brasilia,,upis - brasilia
cv44075.xml, palestra sobre gestao de tempo e custos - curso de pos graduacao (eng. software) da upis - brasilia.,,,,,,,,,,,eng. software,,,,pos graduacao,,deg-4,bachelors,bachelors,br,brasilia,,upis
cv44075.xml, professor - curso gestao de projetos (pmo project management office) - twa curso de pos graduacao - brasilia,,,,,,,,,,,curso gestao de projetos,,,project management,pos graduacao,,deg-5,bachelors,bachelors,,,,
cv44075.xml, professor da pos graduacao da upis - materias: gerencia de projetos e inteligencia competitiva,,,,,,,,,,,,,,,graduacao,,deg-6,bachelors,bachelors,,,,upis
cv45030.xml,fundacao getulio vargas - fgv (esup) pontificia universidade catolica conclusao 2018/1     conclusao 2016/1 mba - gerenciamento de projetos. analise e desenvolvimento de sistemas.,,,,,,,,,,,gerenciamento de projetos,,,,mba,,deg-1,mba,mba,,,,fundacao getulio vargas - fgv (esup)
cv44687.xml,psicologia - universidade cruzeiro do sul -  6o semestre  em andamento  - inicio 02/2016  concluido em 12/2020,,,,2020-12,,,2016-02,,,,psicologia,,,,,false,deg-1,,,,,,universidade cruzeiro do sul
cv44687.xml,- administracao com enfase em rh e gestao de pessoas - universidade nove de julho - 2005,,,,2005-07,notknown,,,,,2005-07,administracao,,,,,,deg-2,,,,,,universidade nove de julho
cv44773.xml,mba gestao avancada de pessoas  universidade federal fluminense. (junho de 2011) concluido.,,,,2011-06,notknown,,,,,2011-06,gestao avancada de pessoas,,,,mba,true,deg-3,mba,mba,,,,universidade federal fluminense
cv44773.xml,graduacao tecnologica em gestao de recursos humanos  universidade estacio de sa (julho de 2007) - concluido.,,,,2007-07,notknown,,,,,2007-07,tecnologica,,,,graduacao,true,deg-2,bachelors,bachelors,,,,universidade estacio de sa
cv44773.xml,graduacao letras  universidade estadual do rio de janeiro (julho de 1997) - concluido.,,,,1997-07,,,1997-01,,,1997-07,letras,,,,graduacao,true,deg-1,bachelors,bachelors,,,,universidade estadual do rio de janeiro
cv44805.xml,cursando nivel superior: 3o semestre ( sistemas de informacao ) instituicao: uniprojecao.,,,,,,,,,,,,,,,,false,deg-1,,,,,,uniprojecao
cv45956.xml, superior cursando - psicologia  udf 5o semestre (previsao de formatura 12/2020).,,,,2020-12,notknown,,,,,,psicologia,,,,,false,deg-1,,,,,,udf
cv43689.xml,  sistemas de informacao - faculdades metropolitanas unidas (fmu) / 2007,,,2007,,notknown,,,,2007,,,,,,,,deg-1,,,,,,faculdades metropolitanas unidas (fmu)
cv43689.xml,  tecnico processamento de dados - fundacao alvares penteado (fecap) / 2001,,,2001,,notknown,,,,2001,,,,,,,,deg-2,,,,,,fundacao alvares penteado (fecap)
cv42085.xml, ensino superior completo- gestao recursos humanos- faculdade iesb,,,,,,,,,,,gestao recursos humanos,,,,ensino superior,true,deg-1,ensino superior,some college,,,,faculdade iesb
cv45650.xml,nivel de escolaridade: ensino medio completo boa digitacao e conhecimento no pacote office experiencia em vendas carteira de habilitacao (a e b),,,,,,,,,,,boa digitacao e conhecimento no pacote office,,,,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,,,,
cv44855.xml,nivel: graduacao area de formacao: seguranca da informacao entidade de ensino: uniceub (cursando),,,,,,,,,,,area de formacao,,,,graduacao,false,deg-1,bachelors,bachelors,,,,uniceub
cv42296.xml, cursando o ensino superior em psicologia - centro educacional iesb sul (previsao de graduacao: jan/2015 - dez/2019) - cursando o 7o semestre.,,,,2019-12,,,2015-01,,,,psicologia,,,,graduacao,false,deg-1,bachelors,bachelors,,,,centro educacional iesb sul
cv42296.xml, ensino medio completo - la salle nucleo bandeirante   ensino fundamental completo - colegio educandario de maria riacho fundo i,,,,,,,,,,,,,,,ensino medio completo,true,deg-2,ensino medio completo,high school or equivalent,,,,colegio educandario de maria riacho fundo
cv43508.xml,experience master of business administration (m.b.a.) scrum master bradoo project management jan 2018 - present sao paulo area  brazil,,current,,,,,2018-01,,,,project management,,,,master of business administration,false,deg-1,mba,mba,,,,
cv43508.xml,2014 - 2015 scrum adoption in the company. improvement in stakeholder mindset. work still in progress. bachelor's degree information technology,,,2015,,,2014,,,,,information technology,,,,bachelor's degree,false,deg-2,bachelors,bachelors,,,,
cv41974.xml, ensino medio completo    curso tecnico tecnico em informatica (escola tecnica de brasilia  1.768h)    curso superior,,,,,,,,,,,,,,,ensino medio completo,true,deg-1,ensino medio completo,high school or equivalent,,,,escola tecnica de brasilia
cv41974.xml,cursando bacharel em sistemas de informacao (faculdade anhanguera  8o semestre),,,,,,,,,,,sistemas de informacao,,,,bacharel em sistemas de informacao,false,deg-2,bachelors,bachelors,,,,faculdade anhanguera
cv39597.xml,upis - uniao pioneira de integracao social bacharelado em sistemas de informacao  gestao de sistemas de informacao  2009 - 2015,,,2015,,,2009,,,2015,,gestao de sistemas,,,,bacharelado em sistemas de informacao,,deg-1,bachelors,bachelors,,,,upis - uniao pioneira de integracao social
cv39597.xml,senac brasil nivel tecnico  analise e desenvolvimento de sistemas  2007 - 2009,,,2009,,,2007,,,2009,,,,,,,,deg-2,,,,,,senac brasil
