id,traininghistory_text,traininghistory_training_description,traininghistory_training_enddate_anydate,traininghistory_training_enddate_stringdate,traininghistory_training_enddate_year,traininghistory_training_enddate_yearmonth,traininghistory_training_entity,traininghistory_training_qualifications_qualification,traininghistory_training_startdate_anydate,traininghistory_training_startdate_stringdate,traininghistory_training_startdate_year,traininghistory_training_startdate_yearmonth,traininghistory_training_type
cv44701.xml,tecnico em processamento de dados centro educacional 03 de sobradinho 6. capacitacoes e certificacoes auditora (iso) - proclima engenharia ltda - sof sul/df gestao do sistema de qualidade - sinduscon-df - sia - guara/df pacote office 2010 avancado (power point  excell  word  outlook) - escola virtual - fundacao bradesco empreendedorismo e inovacao - escola virtual - fundacao bradesco 7. informacoes adicionais gestao de projetos - escola virtual - fundacao bradesco em andamento firmo  que todas as informacoes aqui prestadas sao veridicas.,firmo  que todas as informacoes aqui prestadas sao veridicas,,,,,escola virtual - fundacao bradesco,,,,,,unknown
cv44187.xml, kanban - k21  evdnc -k21  curso de csm - caelum  levantamento de requisitos/uml - fcamara  gestao de projetos pelo pmbok/pmi - tekno  gestao de pessoas - tekno  coaching profissional  qualidade de software - sv labs  homologacao de sistemas - sv labs  metodologia cmmi in company  gerenciamento em projetos de testes - qai brazil,gerenciamento em projetos de testes - qai brazil,,,,,homologacao de sistemas - sv labs,,,,,,unknown
cv39850.xml, curriculo sem segredo (16hrs)  microsoft windows server 2003   dinamicas e testes na selecao   microsoft windows xp   entrevista: como encara-la!  windows 7   postura e imagem profissional  word 2010 - basico   aplicacoes java mobile  word 2010 - intermediario   ilustracao e design grafico para web   ms outlook 2010   introducao ao e-learning   ms outlook 2007   introducao a informatica   ms word 2007 - basico   ie8   ms word 2007 - intermediario   ms access 2003 - avancado   ms word 2007 - avancado   microsoft powerpoint 2007 - basico   ms word 2007 - avancado   ms powerpoint 2007 - avancado    curso: gestao em recurso humanos    concluido,concluido,,,,,introducao a informatica,,,,,,unknown
cv42842.xml, operador de micro  nocoes basicas de seguros (funenseg).  encantamento do cliente no processo de negociacao.  espanhol - cilc,espanhol - cilc,,,,,,,,,,,unknown
cv44155.xml, desenvolvimento android studio intermediario - (udemy) fundacao bradesco  html - css  producao grafica  pvg (producao visual grafica)  photoshop  illustrator  in design  adobe animate  fundamentos de governanca de ti - (29 horas) 23/04/2016  gestao estrategica de ti - itil - (42 horas) 24-03-2016  logica de programacao - (37 horas) 13/01/2015  contabilidade empresarial - (27 horas) 20/10/2014  analise de balancos - (30 horas) 19/11/2014  processo de desenvolvimento de software - (12 horas) 14/08/2015  linguagens: c  php  css (layout responsivo)  mysql  javascript  java (basico:android studio  netbeans)  jquery (basico)  bootstrap(basico)  xml (basico)  ajax (basico).  portifolio: https://fernandogreco.github.io/index.html projetos recentes: http://sticcor.com.br/ http://jornalfolhaoeste.com.br/   | termino: 20/12/2017. ,termino: 20/12/2017,2017-12-20,,,,linguagens,,,,,,unknown
cv43440.xml,gestao do conhecimento - esab - escola aberta do brasil (2013) metodologia de analise de sistemas esab - escola aberta do brasil (2013) gestao sistema da informacao (fundamentos de sistemas de informacao  sistema de informacao gerencial  gerencia de projetos) - esab - escola aberta do brasil (2013) desenvolvimento de plone products com archetypes - weimar consultoria (2011) deliverance - weimar consultoria (2011) zope e plone - 3xng (2009) temas para plone 3 - serpro (2010) php  arquitetura de programas  programacao orientada a objetos  conectividade de banco de dados sql  teste de software - inova educacional (2009). capacitacao gerencial - sebrae (2008) web designer  drean weaver  photoshop  edicao de imagens  filtros  camadas - etb (2007) conhecimentos: dotproject ms project uml analise de ponto de funcao levantamento de requisitos  criacao de produtos e pacotes utilizando archgemxml e parser java script padroes de acessibilidade (w3c) versionamento (svn  cvs processos licitatorios (analise de editais  disputas em pregoes eletronicos  manutencao de certidoes  atestados de capacidade e outros documentos pertinentes). ,web designer  drean weaver  photoshop  edicao de imagens  filtros  camadas - etb (2007) conhecimentos: dotproject ms project uml analise de ponto de funcao levantamento de requisitos  criacao de produtos e pacotes utilizando archgemxml e parser java script padroes de acessibilidade (w3c) versionamento (svn  cvs processos licitatorios (analise de editais  disputas em pregoes eletronicos  manutencao de certidoes  atestados de capacidade e outros documentos pertinentes),,,2007,,temas para plone,,,,,,unknown
cv42298.xml,cursando 5o semestre de administracao (ead),cursando 5o semestre de administracao (ead),,,,,,,,,,,unknown
cv45193.xml,recrutamento e selecao - kenoby - duracao: 20h. recursos humanos - fundacao getulio vargas - duracao: 20h. motivacao nas organizacoes - fundacao getulio vargas - duracao: 20h. assistente de faturamento- instituto tecnologico brasileiro- duracao: 270h. assistente de rh - instituto tecnologico brasileiro - duracao: 220h. assistente financeiro - instituto tecnologico brasileiro - duracao: 230h.,assistente financeiro - instituto tecnologico brasileiro - duracao: 230h,,,,,instituto tecnologico brasileiro,,,,,,unknown
cv42351.xml, departamento pessoal. cursos24horas  conclusao em 2016    qualidade de vida no trabalho. cursos24horas  conclusao em 2017 ,qualidade de vida no trabalho. cursos24horas  conclusao em 2017,,,2017,,,,,,,,unknown
cv44079.xml," professor voluntario de matematica no projeto social ""jovem de expressao"" - de 09/2016 ate 12/2017 projeto social que promove cultura e complementacao estudantil para a comunidade carente da ceilandia - df. atuacao como professor de matematica para alunos do pre-vestibular.  desenvolvimento de equipamento de rastreamento via satelite para veiculos automotores. link youtube: http://www.youtube.com/watch?v=tfn8wn5fujo titulo do video: ""rastreador automotivo - leonardo evaldt""","titulo do video: ""rastreador automotivo - leonardo evaldt""",,,,2017-12,promove,,,,,2016-09,unknown
cv45099.xml,df digital (2008) operador de micro windows  word  excel  powerpoint  internet. prepara cursos (2015) montagem e manutencao de computadores e redes. prime cursos online (2017) linux basico,linux basico,,,2017,,,,,,,,unknown
cv42832.xml,2010 aprendizagem ao ensino profissional - juco   curso de inclusao mercado de trabalho 2009 administracao de empresa - ciesp   administracao de empresas basica conhecimento tecnico  conhecimento desenvolvimento de aplicacoes  analise  qualidade de software linguagens de programacao  c  java  java script  html  css  php. bancos de dados  banco de dados sql  sql server  mysql. metodologias  orientacao a objetos. 2010 informatica - juco informatica (pacote windows),2010 informatica - juco informatica (pacote windows),,,2010,,informatica - juco,,,,,,unknown
cv44917.xml,- personal & professional coach   sociedade brasileira de coach - 12/2013,personal & professional coach   sociedade brasileira de coach - 12/2013,,,,2013-12,sociedade brasileira de coach,,,,,,unknown
cv44298.xml,cursos:   profissionalizantes: telemarketing  secretariado  departamento pessoal  administracao de empresas.   ix congresso de ensino  pesquisa e extensao - uniceub debatedor da mesa-redonda do tema producao cientifica no curso de administracao  no qual foi apresentado: a influencia da marca e do sabor na preferencia de consumo de chocolates.   concurso da banca cesgranrio fiscalizacao da sala durante a aplicacao de provas de concurso. participacao em dois concursos. tecnico em informatica. etb  cursando o 2o semestre  conclusao prevista em 2019.,tecnico em informatica. etb  cursando o 2o semestre  conclusao prevista em 2019,,,,,uniceub,,,,,,unknown
cv40197.xml,salesforce administracao (beginner) itil - information technology infrastructure library sql server  access  adabas  power designer  uml  rup  natural  visual basic  .net  asp  html  css  java jsp  excel  word  power point  metodologia para desenvolvimento de sistemas  metodologia para testes de programa  metodologia de projetos pmbok - pmi    lingua inglesa: ingles tecnico,lingua inglesa: ingles tecnico,,,,,,,,,,,unknown
cv45377.xml,em setembro de 2018 informacoes adicionais,informacoes adicionais,,,,2018-09,,,,,,,unknown
cv45480.xml,   oficina de alinhamento estrategico jose finocchio    workshop 'gerenciamento de projetos' jose finocchio    atualizacao da legislacao de convenios - descentralizacao de recursos publicos grupo orzil    excel avancado senac  qualificacao institucional para entidades de fins nao economicos faep - fundacao asbace de ensino e pesquisa    vigilante feminino instituicao: academia star de formacao e aperfeicoamento de vigilantes  teoria das comunicacoes  tecnicas de leitura  interpretacao e redacao de textos  curso de oficina de redacao e escrita instituicao: unb - empreendimentos  potencializando competencias tecnicas - modulo ii instituicao: esaf - escola de administracao fazendaria  seminario de telecomunicacoes para nao tecnicos instituicao: unisat engenharia de telecomunicacoes ltda.  relacoes interpessoais instituicao: senai - servico nacional de aprendizagem industrial  datilografia instituicao: igreja nossa senhora da assuncao,instituicao: igreja nossa senhora da assuncao,,,,,igreja nossa senhora da assuncao,,,,,,unknown
cv44025.xml,"treinamento de relacoes publicas e humanas centro de desenvolvimento sustentavel cds (unb)  2003  apresentacao em publico para instrutores e multiplicadores de conhecimento campanha nacional das escolas da comunidade cnec  2006  desenvolvimento de novos lideres em equipe campanha nacional das escolas da comunidade cnec  2007  programacao em sql caelum  2003  java i  ii e iii caelum  2002 e 2003  desenvolvimento php mysql caelum  2004  programador sap abap academy training tecnologia  2010  totvs erp - protheus training tecnologia  2011  linux i  ii e iii comptia - certificacao obtida ""lpi"" e ""lpii"" training tecnologia  2010  redes e servidores (windows e linux)-certificacao obtida ""mcsa"" training tecnologia  2011  pmp  pmi certificacao obtida ""pmp"" x25 treinamentos  2014  planejador coaching financeiro (40 h/a) instituto coaching  2014  atuacoes anteriores     02/2011 a 03/2011  rede de ensino jk  como analista de sistema educacional programador de aplicacoes no sistema educacional em sql e c# auxilio em ajustes na rotina interna dos setores financeiro  academico e ti criacao de todos os relatorios deliberativos e administrativos para fins educacionais  financeiros e contabeis responsavel pela migracao de dados entre sistemas (rm/labore e prosoft) programacao e instalacao de software contabil  patrimonio e financeiro (protheus).    03/2011 a 08/2014  rede de ensino jk  como gestor de ti desenvolvedor de novas aplicacoes do sistema educacional  visando melhor uso da plataforma gerenciamento e fiscalizacao de novas tecnicas nas aplicacoes e softwares das unidades  criacao de relatorios e balancetes de atuacoes  criacao do ""os (ordem de servico) on line"" para servicos de todas as 19 unidades de ensino. responsavel pela migracao e criacao de novos servidores para softwares  em cloud virtualizacao de servidores  para melhor acompanhamento e utilizacao de novas linguagens (php e ruby) suporte aos sistemas de rh/dp (prosoft e protheus)  contabilidade (protheus) e web (java) criacao de novas formas de acessos aos sistemas  utilizando o citrix. elaboracao do planejamento estrategico 2012-2015  com definicao de planos de acoes  determinacao de demandas especificas de cada setor envolvido nos projetos  execucao e acompanhamento das acoes estipuladas. responsavel por auditorias semestrais  do resultado geral da empresa atraves da elaboracao de dre's  graficos e apresentacoes  demonstrativos e relatorios gerenciais.    09/2014 a 07/2016 rede de ensino jk  como gerente de ti coordenacao e supervisao de todas as atividades do setor de ti de suporte tecnico aos usuarios  compreendendo hardwares e softwares de rede de ensino jk gerente das operacoes de sistemas e softwares das 19 unidades de ensino e mantenedora  administrador de servidores microsoft e linux  projetista e coordenador do projeto de unificacao de servidores e servicos de informatica nas unidades  participante da equipe de gestao de seguranca da informacao  responsavel pelas mudancas de softwares educacionais e administrativos  desenvolvedor logico de redes e atuante no estudo - elaboracao - apresentacao e realizacao de projetos de rede de t.i  manutencao e administracao do firewall e compartilhamento de dados dos servidores em cloud. elaboracao do planejamento estrategico 2016: transformacao de dados em informacao para servirem de base para as tomadas de decisoes estrategicas  utilizando a integracao de erps (protheus)  com ferramentas data discovery (tableau e microsoft bi)  -  criacao de dashboards em tempo real.  responsavel pela criacao e o sla para observacao  apreciacao e acao do planejamento estrategico e orcamentario da empresa.  participacao nas reunioes deliberativas da diretoria atraves da apresentacao dos resultados e de propostas de medidas corretivas a serem desenvolvidas tempestivamente em cada projeto.    01/2017 a 09/2017  natural english institute  como gestor de ti desenvolvedor de aplicacoes no sistema educacional visando novas funcionalidades ajustes nas execucoes de trabalhos da area financeira e academicas  com rotinas e conferencias previstas no erp utilizado programador do protheus  criacao de novos relatorios deliberativos e administrativos para fins educacionais  financeiros e contabeis  com melhor visualizacao criacao de dashboards e acompanhamento web (tableau). ",01/2017 a 09/2017  natural english institute  como gestor de ti desenvolvedor de aplicacoes no sistema educacional visando novas funcionalidades ajustes nas execucoes de trabalhos da area financeira e academicas  com rotinas e conferencias previstas no erp utilizado programador do protheus  criacao de novos relatorios deliberativos e administrativos para fins educacionais  financeiros e contabeis  com melhor visualizacao criacao de dashboards e acompanhamento web (tableau),,,2016,2017-09,natural english institute,pmp,,,2012,2017-01,unknown
